Reproduced origin time,Reproduced latitude,Reproduced longitude,Reproduced depth (km),Ho et al. origin time,Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2013-08-31T15:20:26.211867,-75.30988778469869,160.1365183021764,-4.648438,2013-08-31T15:20:24.484032,,,,,2013-08-31T15:20:24.995268,-75.43420414210556,160.46522695727356,-4.648438
2013-09-01T04:46:37.604461,-75.01423021850105,159.91085217745362,135.273438,2013-09-01T04:46:38.081103,,,,,2013-09-01T04:46:37.604737,-75.01423021850105,159.91085217745362,135.273438
2013-09-04T13:41:37.564939,-75.29670515745336,160.3030638606611,110.664062,2013-09-04T13:41:36.861811,,,,,2013-09-04T13:41:38.581770,-75.42783878026783,160.52630841075432,-4.824219
2013-09-06T19:26:22.246165,-75.23330417811458,160.12722328208835,114.882812,2013-09-06T19:26:21.492140,,,,,,,,
2013-09-07T09:33:05.834158,-75.34887824235143,160.67358437506104,117.695312,2013-09-07T09:33:05.641299,2013-09-07T09:33:05.835071,-75.34887824235143,160.67358437506104,117.695312,,,,
2013-09-08T01:31:12.022813,-75.27517815557083,160.2743649659554,114.179688,2013-09-08T01:31:11.131816,,,,,2013-09-08T01:31:12.554078,-75.44211706269299,160.58072489046077,-4.824219
2013-09-11T07:26:56.370595,-75.34907426741778,160.8359409544018,-4.296875,2013-09-11T07:26:56.230762,,,,,2013-09-11T07:26:55.356011,-75.36748277337574,160.88459839461078,-4.648438
2013-09-13T19:48:37.684151,-75.29781512989088,160.41964367163968,116.289062,2013-09-13T19:48:37.721722,,,,,2013-09-13T19:48:38.426870,-75.43321447936012,160.5336451119409,-4.824219
2013-09-13T21:13:04.445879,-75.36904107409185,161.11898513227848,112.773438,2013-09-13T21:13:04.608179,,,,,2013-09-13T21:13:05.489943,-75.4993735120722,161.35078277519165,81.660156
2013-09-16T14:59:02.281313,-75.2584165034066,160.29797115523522,126.835938,2013-09-16T14:59:02.358857,,,,,2013-09-16T14:59:03.590378,-75.38482624867937,160.653294273543,-4.648438
2013-09-17T00:42:29.031883,-75.38148113425059,160.5096157278518,-4.648438,2013-09-17T00:42:27.923242,,,,,2013-09-17T00:42:28.819709,-75.39844907852375,160.56750770200838,-4.824219
2013-09-17T15:21:35.277909,-75.44255301337252,160.98924835245262,-4.648438,2013-09-17T15:21:33.509658,2013-09-17T15:21:33.551057,-75.33919290527575,161.1003314000553,124.023438,2013-09-17T15:21:35.309264,-75.41957950878752,160.96875077751122,-4.824219
2013-09-20T19:00:48.340194,-75.52711499148313,160.58074126010732,-4.824219,2013-09-20T19:00:46.369379,2013-09-20T19:00:48.104861,-75.54034207489907,160.70450784391772,-4.648438,2013-09-20T19:00:48.127501,-75.51518833008232,160.5526264734874,-4.824219
2013-09-21T03:08:20.210642,-75.28468918018416,160.37901301353028,134.570312,2013-09-21T03:08:20.791277,,,,,2013-09-21T03:08:22.189627,-75.41994415684924,160.59688886092212,-4.824219
2013-09-23T00:46:19.581447,-75.34722363874418,160.601912604743,126.484375,2013-09-23T00:46:18.184189,2013-09-23T00:46:19.573238,-75.34722363874418,160.601912604743,126.484375,2013-09-23T00:46:21.914944,-75.41634208330488,160.37132002093696,-4.648438
2013-09-23T04:34:47.940355,-75.31317843906419,161.017687218109,121.210938,2013-09-23T04:34:47.417120,,,,,2013-09-23T04:34:47.879514,-75.48123133055006,161.44207309985092,92.382812
2013-09-23T22:15:50.459359,-75.3936678368551,160.22492585484457,-4.648438,2013-09-23T22:15:49.081885,,,,,2013-09-23T22:15:49.405910,-75.44873003723163,160.20590229357776,-4.648438
2013-09-24T21:39:05.216924,-75.2892388443123,160.71907691591952,135.097656,2013-09-24T21:39:05.199349,,,,,2013-09-24T21:39:05.219356,-75.2892388443123,160.71907691591952,135.097656
2013-09-25T13:08:56.070427,-75.54588106262189,160.8765601700051,-4.648438,2013-09-25T13:08:54.739556,,,,,2013-09-25T13:08:55.587471,-75.57579699616132,161.05995379077987,87.109375
2013-09-27T14:32:28.414619,-75.35028459892638,160.190143577148,-4.824219,2013-09-27T14:32:26.117430,2013-09-27T14:32:28.439697,-75.38148113425059,160.5096157278518,-4.648438,2013-09-27T14:32:27.696398,-75.41524387964414,160.5439857955746,-4.824219
2013-09-28T22:03:20.377123,-75.41938399969759,160.72402424674326,126.132812,2013-09-28T22:03:20.155824,,,,,2013-09-28T22:03:20.471234,-75.566198386359,161.14055960066895,98.183594
2013-09-29T09:00:33.290375,-75.45555697478198,161.11265914368204,-4.824219,2013-09-29T09:00:31.837956,2013-09-29T09:00:32.931835,-75.471573774927,161.2172558327326,-4.648438,2013-09-29T09:00:34.077463,-75.40770345915199,160.94052555332735,-4.824219
2013-10-02T03:51:07.830623,-75.38013945831689,160.6005012915501,128.945312,2013-10-02T03:51:07.714699,,,,,2013-10-02T03:51:10.170330,-75.4459780775993,160.59765928730766,-4.648438
2013-10-03T03:54:08.898540,-75.36802127522749,160.67663994389213,128.242188,2013-10-03T03:54:08.117877,,,,,2013-10-03T03:54:10.507357,-75.4623325494522,160.7834272194631,-4.648438
2013-10-03T12:51:20.013400,-75.31087936931432,160.99135838673536,121.210938,2013-10-03T12:51:19.372015,,,,,2013-10-03T12:51:21.887287,-75.40427236824986,161.06377519300253,-4.824219
2013-10-04T20:58:25.092422,-75.34685982150839,160.4395822038932,117.695312,2013-10-04T20:58:24.733064,,,,,2013-10-04T20:58:26.055585,-75.4387254070532,160.43649233175046,-4.824219
2013-10-05T23:05:56.670284,-75.31374676362985,160.7295286048067,127.011719,2013-10-05T23:05:56.648114,,,,,2013-10-05T23:05:56.639035,-75.31759565110183,160.74635289821313,126.835938
2013-10-10T08:48:40.387287,-75.33843601772533,161.06449405985813,122.441406,2013-10-10T08:48:40.194823,,,,,2013-10-10T08:48:40.387563,-75.33843601772533,161.06449405985813,122.441406
2013-10-11T08:26:29.022431,-75.37357988424762,160.84663373608845,161.992188,2013-10-11T08:26:28.837894,,,,,2013-10-11T08:26:32.186325,-75.62925089215403,161.30190461929521,94.492188
2013-10-11T13:43:09.586399,-75.4627777064049,160.57409487219084,-4.648438,2013-10-11T13:43:08.887971,2013-10-11T13:43:08.165202,-75.3895007988066,160.70612143651033,122.617188,2013-10-11T13:43:09.868073,-75.4435438245764,160.53030075413466,-4.912109
2013-10-13T05:08:57.037138,-75.38383663534876,160.53599564992618,-4.648438,2013-10-13T05:08:55.938742,,,,,2013-10-13T05:08:56.033583,-75.44143642081386,160.62635768146913,-4.824219
2013-10-13T05:16:24.776116,-75.1935243304239,160.1320652146705,149.863281,2013-10-13T05:16:24.691029,,,,,2013-10-13T05:16:24.776670,-75.1935243304239,160.1320652146705,149.863281
2013-10-13T06:27:17.983050,-75.21327338121507,160.19232612968122,109.433594,2013-10-13T06:27:18.474023,,,,,2013-10-13T06:27:16.586188,-75.41826496267224,160.52487300086952,-4.824219
2013-10-13T07:34:13.956741,-75.36745548645706,161.2097302454274,121.914062,2013-10-13T07:34:13.568351,,,,,2013-10-13T07:34:14.561304,-75.53623531503109,161.5098587063246,87.636719
2013-10-13T10:50:14.374379,-75.5741751929467,160.82217976060156,-4.296875,2013-10-13T10:50:17.305292,,,,,2013-10-13T10:50:17.013645,-75.44625289592703,160.3885612464389,-4.648438
2013-10-14T23:20:15.431107,-75.32297813985026,160.38432860353856,119.804688,2013-10-14T23:20:15.613481,,,,,2013-10-14T23:20:17.221317,-75.39354351024193,160.43326661830935,-4.648438
2013-10-15T02:54:01.592247,-75.31087936931432,160.99135838673536,120.507812,2013-10-15T02:54:01.620261,,,,,2013-10-15T02:54:02.061290,-75.50822559782023,161.31650295340052,84.648438
2013-10-16T22:08:56.266875,-75.31134709187727,160.33415264220037,-4.824219,2013-10-16T22:08:54.882988,,,,,2013-10-16T22:08:56.307977,-75.30984512157826,160.34365950584638,-4.648438
2013-10-19T02:14:14.820918,-75.34419654939147,160.62091568288074,125.429688,2013-10-19T02:14:14.927741,,,,,2013-10-19T02:14:14.820642,-75.34419654939147,160.62091568288074,125.429688
2013-10-19T12:25:18.327120,-75.33989083765246,161.21730070639924,119.804688,2013-10-19T12:25:18.284700,,,,,2013-10-19T12:25:18.967133,-75.48123133055006,161.44207309985092,89.570312
2013-10-19T17:07:22.891302,-75.379008280096,160.19377080809738,-4.824219,2013-10-19T17:07:21.647513,2013-10-19T17:07:22.176110,-75.28954978943842,160.22453752738483,110.664062,2013-10-19T17:07:21.481125,-75.45965044601397,160.1566118248726,-4.912109
2013-10-22T03:16:43.618958,-75.18067089794302,160.1722182676666,116.992188,2013-10-22T03:16:43.448105,,,,,,,,
2013-10-22T05:09:23.769406,-75.3820349210326,161.16052067088012,119.804688,2013-10-22T05:09:23.559292,,,,,2013-10-22T05:09:24.403667,-75.52076988309948,161.3815430232252,91.855469
2013-10-22T07:59:26.592091,-75.27033593282754,160.01551248072596,-4.648438,2013-10-22T07:59:25.597772,2013-10-22T07:59:24.771384,-75.34722363874418,160.601912604743,113.828125,2013-10-22T07:59:25.256070,-75.5170639890967,159.88965797802487,6.777344
2013-10-22T23:23:44.997261,-75.36871189041221,160.63124085691635,146.171875,2013-10-22T23:23:44.653231,,,,,2013-10-22T23:23:44.996724,-75.36871189041221,160.63124085691635,146.171875
2013-10-22T23:29:28.258714,-75.28594199038434,160.28870378207216,105.742188,2013-10-22T23:29:26.557929,,,,,,,,
2013-10-24T03:25:19.155205,-75.4197749048835,160.51531360882382,-4.648438,2013-10-24T03:25:17.607245,,,,,2013-10-24T03:25:18.368224,-75.45286509760088,160.59545891865767,-4.824219
2013-10-24T08:03:14.471032,-75.35832924793523,161.10394865593486,121.210938,2013-10-24T08:03:14.454538,,,,,2013-10-24T08:03:14.764183,-75.41910925398088,161.2362443447408,108.378906
2013-10-24T15:24:43.450643,-75.33781476577069,160.49666778308088,113.828125,2013-10-24T15:24:42.815388,,,,,2013-10-24T15:24:43.852499,-75.44798012695466,160.6469974298398,-4.824219
2013-10-26T00:22:05.853579,-75.45641831886144,159.26545901248653,109.257812,2013-10-26T00:22:06.015243,,,,,,,,
2013-10-26T19:04:22.255437,-75.33042532126457,160.62525727737537,126.484375,2013-10-26T19:04:21.379310,,,,,2013-10-26T19:04:22.571533,-75.55129099327966,161.04874422435765,86.054688
2013-10-27T00:33:59.245357,-75.28231596000961,160.35283817526553,120.507812,2013-10-27T00:33:58.158987,,,,,2013-10-27T00:34:00.083701,-75.42061887213578,160.55132266596885,-4.824219
2013-10-27T14:11:14.923994,-75.26441366621562,160.26004727597584,147.226562,2013-10-27T14:11:15.612212,,,,,,,,
2013-10-29T02:04:25.709150,-75.27517815557083,160.2743649659554,138.085938,2013-10-29T02:04:26.027088,,,,,2013-10-29T02:04:27.722948,-75.45437811659056,160.58588396045607,-4.648438
2013-10-30T16:44:34.598328,-75.43097835659637,160.40273609810743,-4.824219,2013-10-30T16:44:32.496562,2013-10-30T16:44:34.580198,-75.4321628234363,160.41596151208554,-4.824219,2013-10-30T16:44:34.407878,-75.45443237676231,160.44038973626718,-4.912109
2013-10-31T09:50:27.336649,-75.31093411479303,160.4603477081412,119.101562,2013-10-31T09:50:27.635261,,,,,2013-10-31T09:50:28.702729,-75.42531749458884,160.60424783260268,-4.824219
2013-10-31T09:52:53.404406,-75.3875154900775,160.47145711752634,-4.648438,2013-10-31T09:52:52.575664,,,,,,,,
2013-11-02T18:42:39.806638,-75.43488816801326,160.9551875648428,-4.296875,2013-11-02T18:42:39.208067,,,,,2013-11-02T18:42:40.191543,-75.38430903122122,160.8614953515715,-4.648438
2013-11-04T10:42:47.285513,-75.4627777064049,160.57409487219084,-4.648438,2013-11-04T10:42:47.133490,,,,,2013-11-04T10:42:47.427523,-75.43925354024489,160.49535952059085,-4.824219
2013-11-04T17:21:22.067801,-75.44460086859048,160.68894337516028,116.289062,2013-11-04T17:21:22.143691,,,,,2013-11-04T17:21:22.754350,-75.60564066492823,160.91354895858564,82.539062
2013-11-04T17:48:11.664283,-75.30310844033866,160.7957584328533,121.914062,2013-11-04T17:48:11.441607,,,,,2013-11-04T17:48:13.018200,-75.40758218392486,160.7775082482154,-4.824219
2013-11-06T04:45:41.492080,-75.42311656579547,160.65937486161064,132.460938,2013-11-06T04:45:41.711849,,,,,2013-11-06T04:45:42.382487,-75.63400905257814,161.02462645385938,95.898438
2013-11-08T16:53:02.627270,-75.38281750735895,160.00234138783551,-4.648438,2013-11-08T16:53:00.441730,2013-11-08T16:53:00.979402,-75.4641089310266,160.4826848290402,-4.648438,2013-11-08T16:53:00.691703,-75.45432333176224,160.39950520863877,-4.824219
2013-11-09T23:39:21.683109,-75.34693015635008,160.0242411217292,-4.648438,2013-11-09T23:39:21.779596,2013-11-09T23:39:18.623741,-75.31108379815514,160.25319099432517,131.757812,2013-11-09T23:39:19.797999,-75.49659789317641,160.10713156652932,-4.648438
2013-11-10T02:39:21.660299,-75.35460002497946,160.47316223692349,-4.296875,2013-11-10T02:39:18.460321,2013-11-10T02:39:21.660992,-75.35460002497946,160.47316223692349,-4.296875,2013-11-10T02:39:21.060067,-75.37642399057401,160.6649738802787,-4.648438
2013-11-12T05:38:09.945279,-75.35526975536857,160.96043181846323,126.835938,2013-11-12T05:38:09.716126,,,,,2013-11-12T05:38:10.244351,-75.56500547077127,161.20955779549857,95.195312
2013-11-13T09:57:46.089218,-75.41989244313804,161.77504601303139,-3.59375,2013-11-13T09:57:46.427847,,,,,,,,
2013-11-13T21:42:30.906196,-75.6232389937546,161.17486921897,21.015625,2013-11-13T21:42:30.382228,,,,,,,,
2013-11-17T06:40:51.398745,-75.29908422576878,160.32925643220642,131.757812,2013-11-17T06:40:50.795970,2013-11-17T06:40:51.399152,-75.29908422576878,160.32925643220642,131.757812,2013-11-17T06:40:52.858735,-75.45561315441515,160.20351412356703,-4.824219
2013-11-17T10:43:15.721235,-75.38310702669091,160.3959854797176,-4.824219,2013-11-17T10:43:15.394744,2013-11-17T10:43:15.681572,-75.3875154900775,160.47145711752634,-4.648438,2013-11-17T10:43:15.278454,-75.41708685943678,160.5116514052057,-4.824219
2013-11-18T19:02:46.671499,-75.28954978943842,160.22453752738483,111.367188,2013-11-18T19:02:46.439347,,,,,2013-11-18T19:02:46.793802,-75.44528623388236,160.4570418901141,-4.824219
2013-11-20T03:16:06.962455,-75.31459093435494,160.39611387830834,116.289062,2013-11-20T03:16:06.736642,,,,,2013-11-20T03:16:07.515202,-75.45471553223135,160.56304666400007,-4.824219
2013-11-21T15:48:45.344039,-75.77863129351847,161.68796561410096,25.234375,2013-11-21T15:48:46.409865,,,,,2013-11-21T15:48:45.349101,-75.77863129351847,161.68796561410096,25.234375
2013-11-25T07:03:25.586229,-75.56932421997166,161.4280930739776,28.046875,2013-11-25T07:03:26.196946,,,,,2013-11-25T07:03:24.185815,-75.4845524266244,161.25917665605934,73.398438
2013-11-25T19:40:21.222140,-75.49293007022536,160.75579600569182,96.953125,2013-11-25T19:40:20.896489,,,,,2013-11-25T19:40:21.203453,-75.57076276931708,160.86445464055544,83.769531
2013-11-29T12:56:19.206777,-75.33207248797882,160.6968487367469,135.273438,2013-11-29T12:56:19.204415,,,,,2013-11-29T12:56:19.205462,-75.33207248797882,160.6968487367469,135.273438
2013-12-01T22:28:16.361736,-75.65696686669271,161.12846462444531,-4.296875,2013-12-01T22:28:16.283094,,,,,,,,
2013-12-03T06:01:13.281558,-75.33151573194024,160.90429130580327,116.992188,2013-12-03T06:01:14.798866,,,,,2013-12-03T06:01:14.479451,-75.43681272950882,161.00453632566368,-4.824219
2013-12-04T23:12:59.995994,-75.24765390686782,160.2836524984859,133.867188,2013-12-04T23:13:00.228603,,,,,2013-12-04T23:12:59.997560,-75.24765390686782,160.2836524984859,133.867188
2013-12-07T05:25:36.928367,-75.41705018412026,160.6975487787882,119.101562,2013-12-07T05:25:38.079709,2013-12-07T05:25:36.928733,-75.41705018412026,160.6975487787882,119.101562,2013-12-07T05:25:37.217927,-75.56965277527522,160.93349732849686,99.414062
2013-12-11T13:07:49.932602,-75.20398763690116,160.2714967819395,141.953125,2013-12-11T13:07:49.826990,,,,,,,,
2013-12-11T18:55:41.642196,-75.2500349833035,160.30975390924374,122.617188,2013-12-11T18:55:41.653392,,,,,,,,
2013-12-12T16:58:49.868539,-75.38148113425059,160.5096157278518,110.664062,2013-12-12T16:58:49.764420,,,,,,,,
2013-12-16T05:52:23.439446,-75.27630294749527,160.39077037611008,122.617188,2013-12-16T05:52:23.569578,,,,,,,,
2013-12-16T16:55:33.927452,-75.46915633792746,160.51288617776157,-4.824219,2013-12-16T16:55:33.090968,2013-12-16T16:55:33.874823,-75.48192673408988,160.57704208395904,-4.648438,2013-12-16T16:55:34.358496,-75.43140996615068,160.42075076633776,-4.912109
2013-12-18T09:42:45.290383,-75.2631724182616,160.35022566105314,127.539062,2013-12-18T09:42:45.312558,,,,,,,,
2013-12-18T21:25:45.538051,-75.34602754814189,160.85489743288525,114.882812,2013-12-18T21:25:45.534043,,,,,2013-12-18T21:25:46.497464,-75.41417953681339,160.8797133097968,-4.648438
2013-12-18T21:31:18.032232,-75.58364671190826,161.54343669305797,-4.648438,2013-12-18T21:31:18.329202,,,,,2013-12-18T21:31:16.684855,-75.5200216095352,161.5687569408474,110.664062
2013-12-22T16:51:11.056722,-75.39660528436212,160.9483183458126,130.703125,2013-12-22T16:51:10.514597,2013-12-22T16:51:11.055613,-75.39660528436212,160.9483183458126,130.703125,2013-12-22T16:51:13.257447,-75.45159648894571,160.76854324274134,-4.648438
2013-12-25T20:50:31.663866,-75.2753436430465,160.6425415255941,134.921875,2013-12-25T20:50:32.063887,,,,,2013-12-25T20:50:33.192909,-75.42600554586959,160.82628851440774,-4.824219
2013-12-26T16:20:36.825536,-75.24886404319611,160.92859091657112,114.179688,2013-12-26T16:20:36.412986,,,,,,,,
2013-12-28T21:28:55.487102,-75.39719321654721,160.36865875221847,-4.648438,2013-12-28T21:28:53.319270,,,,,2013-12-28T21:28:54.662219,-75.45236281017833,160.53653244230176,-4.824219
2013-12-29T06:01:15.084336,-75.31672760545267,160.34135940957074,-4.824219,2013-12-29T06:01:14.391080,,,,,2013-12-29T06:01:13.475734,-75.46848924440644,160.55860795052126,-1.308594
2013-12-29T18:18:16.283495,-75.27500929573182,160.48101078212292,111.367188,2013-12-29T18:18:16.226062,,,,,2013-12-29T18:18:17.024298,-75.39962388796944,160.5807167897922,-4.824219
2013-12-31T10:53:43.152914,-75.48192673408988,160.57704208395904,-4.648438,2013-12-31T10:53:42.178306,2013-12-31T10:53:43.039296,-75.49570151388293,160.57260843157812,-4.296875,,,,
2013-12-31T10:54:16.675681,-75.39198705444717,160.8953872747515,-4.296875,2013-12-31T10:54:14.895619,,,,,,,,
2014-01-01T08:58:43.071329,-75.35674971672839,161.19462832760843,-4.648438,2014-01-01T08:58:41.184424,,,,,,,,
2014-01-03T15:56:54.882969,-75.28856385576702,160.39571071774932,122.792969,2014-01-03T15:56:54.878065,,,,,2014-01-03T15:56:54.882741,-75.28856385576702,160.39571071774932,122.792969
2014-01-03T22:03:55.791366,-75.40193407803304,160.42143850465987,-4.648438,2014-01-03T22:03:54.460710,,,,,,,,
2014-01-05T08:20:27.223151,-75.2810374866826,160.44311925729158,113.476562,2014-01-05T08:20:27.104229,,,,,2014-01-05T08:20:27.531647,-75.43117351668263,160.6704526992454,-4.824219
2014-01-07T00:18:14.070274,-75.5003959064394,160.62581747070152,-4.296875,2014-01-07T00:18:11.665431,,,,,2014-01-07T00:18:12.326622,-75.60432028996989,160.04103752713033,81.132812
2014-01-07T21:00:54.875470,-75.30246119756058,161.0027831342485,118.398438,2014-01-07T21:00:55.108158,,,,,2014-01-07T21:00:56.377452,-75.40502946696496,161.0997758915916,-4.648438
2014-01-08T08:48:37.786241,-75.33781476577069,160.49666778308088,101.171875,2014-01-08T08:48:36.940853,,,,,2014-01-08T08:48:37.575521,-75.43489094393186,160.6057366284714,-4.824219
2014-01-10T07:45:34.843074,-75.29329736779515,160.4481053119036,124.902344,2014-01-10T07:45:34.856091,,,,,2014-01-10T07:45:34.840375,-75.29329736779515,160.4481053119036,124.902344
2014-01-11T04:46:07.177054,-75.28791854666927,161.05188153510267,95.898438,2014-01-11T04:46:06.943561,,,,,2014-01-11T04:46:07.448455,-75.33958174025962,161.07768824081634,-4.824219
2014-01-12T16:31:16.113060,-75.35122435933116,161.34946888480283,121.914062,2014-01-12T16:31:16.079418,,,,,2014-01-12T16:31:16.746358,-75.4679609908206,161.56369554062104,95.546875
2014-01-15T00:10:57.518310,-75.39660528436212,160.9483183458126,92.734375,2014-01-15T00:10:57.209970,,,,,2014-01-15T00:10:57.272193,-75.52104117793638,161.0529314512007,71.816406
2014-01-16T02:34:49.366316,-75.29047020161534,160.54791897509295,135.976562,2014-01-16T02:34:49.771185,,,,,2014-01-16T02:34:49.358723,-75.29047020161534,160.54791897509295,135.976562
2014-01-22T04:47:18.998202,-75.3146870428311,160.9272608638562,137.382812,2014-01-22T04:47:19.015813,,,,,2014-01-22T04:47:21.372742,-75.45392220788816,160.7950937268661,-4.648438
2014-01-22T21:36:47.853606,-75.29650982787939,160.5100148956661,124.726562,2014-01-22T21:36:47.667877,,,,,2014-01-22T21:36:49.265383,-75.40479265251656,160.69230828225474,-4.824219
2014-01-23T12:04:11.278138,-75.28942653327505,160.43138823517603,135.273438,2014-01-23T12:04:11.591287,,,,,2014-01-23T12:04:11.277227,-75.28942653327505,160.43138823517603,135.273438
2014-01-24T00:22:14.250878,-75.27028362175287,160.42867123957296,119.101562,2014-01-24T00:22:14.106398,,,,,,,,
2014-01-24T19:12:53.911644,-75.32692423821808,160.0899955416058,-4.824219,2014-01-24T19:12:53.431568,2014-01-24T19:12:53.801126,-75.39719321654721,160.36865875221847,-4.648438,2014-01-24T19:12:53.910649,-75.32692423821808,160.0899955416058,-4.824219
2014-01-25T10:26:19.734096,-75.27414111592114,161.0557989424793,127.890625,2014-01-25T10:26:19.752443,,,,,2014-01-25T10:26:19.734396,-75.27414111592114,161.0557989424793,127.890625
2014-01-26T04:05:04.325056,-75.3688396209791,160.71252949121813,122.441406,2014-01-26T04:05:04.011939,2014-01-26T04:05:04.325152,-75.3688396209791,160.71252949121813,122.441406,2014-01-26T04:05:06.463564,-75.43303452718793,160.6380988527018,-4.824219
2014-01-29T07:02:13.685792,-75.33040336467049,160.44046949441272,123.144531,2014-01-29T07:02:13.576512,,,,,2014-01-29T07:02:15.215910,-75.42901605838121,160.5395410611454,-4.824219
2014-01-29T07:06:53.160596,-75.37676097542982,160.45688170852617,-4.648438,2014-01-29T07:06:50.058747,,,,,,,,
2014-01-31T07:36:43.554440,-75.3039638190806,160.91242185359408,119.804688,2014-01-31T07:36:43.607391,,,,,2014-01-31T07:36:44.788630,-75.39622934788888,160.9710543190946,-4.824219
2014-01-31T19:32:47.373059,-75.24402963817398,160.3476199641155,126.132812,2014-01-31T19:32:47.546720,,,,,2014-01-31T19:32:47.373059,-75.24402963817398,160.3476199641155,126.132812
2014-02-01T06:17:30.931298,-75.36759795230802,160.32881182778553,-4.824219,2014-02-01T06:17:30.103527,2014-02-01T06:17:29.454328,-75.29070032924508,160.34105408984425,116.992188,2014-02-01T06:17:30.057050,-75.3908542984171,160.42962631679762,-4.824219
2014-02-01T17:49:29.163832,-75.2641067430424,160.28259331357478,122.089844,2014-02-01T17:49:28.856255,,,,,,,,
2014-02-06T16:06:25.849214,-75.34083136438035,160.47764716736603,113.476562,2014-02-06T16:06:25.815864,,,,,2014-02-06T16:06:26.331789,-75.44799676045595,160.5538492283543,-4.912109
2014-02-07T14:31:29.229378,-75.28476571731792,161.23235567137186,116.992188,2014-02-07T14:31:29.243720,,,,,2014-02-07T14:31:29.471902,-75.4083604353089,161.66465316355524,83.769531
2014-02-10T01:42:06.477244,-75.32296295091737,160.7537152419225,103.984375,2014-02-10T01:42:07.204110,,,,,2014-02-10T01:42:07.253683,-75.39416309639202,160.7589827237549,-4.648438
2014-02-10T09:00:27.779014,-75.31190158552954,160.39250022399295,-4.824219,2014-02-10T09:00:26.968130,,,,,,,,
2014-02-13T02:38:54.183342,-75.29544655860111,160.39343859507653,136.679688,2014-02-13T02:38:54.249578,,,,,2014-02-13T02:38:54.223703,-75.29275727839658,160.389830188895,136.503906
2014-02-13T19:50:34.051732,-75.36363947674077,160.41599582426412,137.382812,2014-02-13T19:50:33.978329,,,,,2014-02-13T19:50:34.055453,-75.36363947674077,160.41599582426412,137.382812
2014-02-13T23:43:00.405443,-75.30475889448628,161.02909852779095,122.617188,2014-02-13T23:43:02.251980,,,,,,,,
2014-02-14T07:08:53.241921,-75.38482624867937,160.653294273543,104.335938,2014-02-14T07:08:52.738491,,,,,2014-02-14T07:08:53.258818,-75.45569117236296,160.6809246826945,-4.824219
2014-02-15T21:05:23.179331,-75.40397103237032,160.65633052102405,-4.648438,2014-02-15T21:05:21.027927,2014-02-15T21:05:23.127001,-75.40630958064253,160.68277535025672,-4.648438,2014-02-15T21:05:22.686897,-75.427437725199,160.7351353374902,-4.824219
2014-02-17T06:15:09.293842,-75.3371511410461,160.5419764995556,128.242188,2014-02-17T06:15:08.479724,,,,,,,,
2014-02-17T09:55:24.399576,-75.2917906631329,160.45758860497153,117.695312,2014-02-17T09:55:23.833951,,,,,,,,
2014-02-18T10:20:20.161010,-75.27727345911796,160.11640202298548,123.144531,2014-02-18T10:20:19.637589,,,,,,,,
2014-02-23T08:39:39.966748,-75.24198851651236,160.19592357526452,120.332031,2014-02-23T08:39:39.769291,,,,,2014-02-23T08:39:39.967537,-75.24198851651236,160.19592357526452,120.332031
2014-02-23T15:23:24.959803,-75.36384438062503,160.49725373517663,123.144531,2014-02-23T15:23:24.915381,,,,,2014-02-23T15:23:26.786244,-75.4439653589533,160.54833489454288,-4.824219
2014-02-24T02:18:38.344483,-75.28136049369078,160.42055046789702,106.621094,2014-02-24T02:18:38.574412,,,,,,,,
2014-02-24T20:26:53.253234,-75.64702744350932,161.06685041304735,-2.539062,2014-02-24T20:26:53.241188,,,,,,,,
2014-02-27T01:46:04.577204,-75.37544044004231,160.54774254692327,131.054688,2014-02-27T01:46:04.707371,,,,,2014-02-27T01:46:04.577399,-75.37544044004231,160.54774254692327,131.054688
2014-03-01T12:01:41.038214,-75.37734694257595,160.78222067075473,117.695312,2014-03-01T12:01:40.779104,,,,,2014-03-01T12:01:41.963915,-75.53135822726505,160.92662148408309,82.539062
2014-03-05T23:32:15.868669,-75.30358703910396,160.30074661858333,118.925781,2014-03-05T23:32:15.613687,,,,,,,,
2014-03-06T11:48:17.429059,-75.37035728031357,160.7030223512545,129.648438,2014-03-06T11:48:16.821707,,,,,,,,
2014-03-07T20:56:11.914769,-75.30889232774528,160.41150065206878,-4.824219,2014-03-07T20:56:10.426538,,,,,2014-03-07T20:56:10.991881,-75.43052665162156,160.52997607753485,-0.429688
2014-03-08T20:07:28.597961,-75.25929458763015,160.33356908191158,110.839844,2014-03-08T20:07:28.532632,,,,,,,,
2014-03-10T08:41:12.893729,-75.27186882483325,160.31589917227106,124.199219,2014-03-10T08:41:13.102339,,,,,,,,
2014-03-14T13:37:54.722794,-75.31800762109222,160.53910485553942,120.507812,2014-03-14T13:37:54.803363,,,,,2014-03-14T13:37:56.441401,-75.39777116964557,160.613003218811,-4.824219
2014-03-16T09:33:14.512567,-75.25872496308506,160.27543423665935,128.769531,2014-03-16T09:33:14.771510,,,,,2014-03-16T09:33:14.513144,-75.25872496308506,160.27543423665935,128.769531
2014-03-19T13:08:21.663568,-75.49872551807661,160.55339451424626,-4.648438,2014-03-19T13:08:20.017452,,,,,2014-03-19T13:08:21.907007,-75.48175027085381,160.49511520562314,-4.824219
